

 DIST  Na:   FLUX      FEKM      FIKM
 1.4000    -28.4186  -28.4186    0.0000
 1.4050    -27.8191  -27.8191    0.0000
 1.4100    -24.9328  -24.9328    0.0000
 1.4150    -20.8771  -20.8771    0.0000
 1.4200    -16.4039  -16.4039    0.0000
 1.4250    -11.9895  -11.9895    0.0000
 1.4300     -7.9104   -7.9104    0.0000
 1.4350     -4.3041   -4.3041    0.0000
 1.4400     -1.2174   -1.2174    0.0000
 1.4450      1.3590    1.3590    0.0000
 1.4500      3.4658    3.4658    0.0000
 1.4550      5.1588    5.1588    0.0000
 1.4600      6.4984    6.4984    0.0000
 1.4650      7.5431    7.5431    0.0000
 1.4700      8.3463    8.3463    0.0000
 1.4750      8.9550    8.9550    0.0000
 1.4800      9.4088    9.4088    0.0000
 1.4850      9.7411    9.7411    0.0000
 1.4900      9.9789    9.9789    0.0000
 1.4950     10.1442   10.1442    0.0000
 1.5000     10.2543   10.2543    0.0000
 1.5050     10.3231   10.3231    0.0000
 1.5100     10.3613   10.3613    0.0000
 1.5150     10.3773   10.3773    0.0000
 1.5200     10.3773   10.3773    0.0000
 1.5250     10.3664   10.3664    0.0000
 1.5300     10.3482   10.3482    0.0000
 1.5350     10.3254   10.3254    0.0000
 1.5400     10.3002   10.3002    0.0000
 1.5450     10.2740   10.2740    0.0000
 1.5500     10.2478   10.2478    0.0000
 1.5550     10.2225   10.2225    0.0000
 1.5600     10.1985   10.1985    0.0000
 1.5650     10.1762   10.1762    0.0000
 1.5700     10.1559   10.1559    0.0000
 1.5750     10.1375   10.1375    0.0000
 1.5800     10.1213   10.1213    0.0000
 1.5850     10.1070   10.1070    0.0000
 1.5900     10.0948   10.0948    0.0000
 1.5950     10.0846   10.0846    0.0000
 1.6000     10.0762   10.0762    0.0000
 1.6050     10.0696   10.0696    0.0000
 1.6100     10.0646   10.0646    0.0000
 1.6150     10.0613   10.0613    0.0000
 1.6200     10.0594   10.0594    0.0000
 1.6250     10.0590   10.0590    0.0000
 1.6300     10.0598   10.0598    0.0000
 1.6350     10.0619   10.0619    0.0000
 1.6400     10.0651   10.0651    0.0000
 1.6450     10.0693   10.0693    0.0000
 1.6500     10.0746   10.0746    0.0000
 1.6550     10.0808   10.0808    0.0000
 1.6600     10.0878   10.0878    0.0000
 1.6650     10.0957   10.0957    0.0000
 1.6700     10.1043   10.1043    0.0000
 1.6750     10.1135   10.1135    0.0000
 1.6800     10.1235   10.1235    0.0000
 1.6850     10.1341   10.1341    0.0000
 1.6900     10.1452   10.1452    0.0000
 1.6950     10.1568   10.1568    0.0000
 1.7000     10.1690   10.1690    0.0000


 DIST  Cl:   FLUX      FEKM      FIKM
 1.4000   3083.1795 2109.5439  973.6356
 1.4050   2209.0658 1511.4661  697.5997
 1.4100   1585.8796 1085.0755  500.8041
 1.4150   1141.2426  780.8502  360.3924
 1.4200    823.7654  563.6289  260.1364
 1.4250    596.8817  408.3927  188.4889
 1.4300    434.5485  297.3227  137.2258
 1.4350    318.2127  217.7245  100.4882
 1.4400    234.6578  160.5553   74.1025
 1.4450    174.4710  119.3749   55.0961
 1.4500    130.9501   89.5974   41.3527
 1.4550     99.3239   67.9585   31.3655
 1.4600     76.1965   52.1344   24.0621
 1.4650     59.1505   40.4714   18.6791
 1.4700     46.4653   31.7921   14.6733
 1.4750     36.9158   25.2581   11.6576
 1.4800     29.6290   20.2725    9.3565
 1.4850     23.9830   16.4094    7.5736
 1.4900     19.5337   13.3651    6.1685
 1.4950     15.9637   10.9226    5.0412
 1.5000     13.0460    8.9262    4.1198
 1.5050     10.6174    7.2645    3.3529
 1.5100      8.5604    5.8571    2.7033
 1.5150      6.7900    4.6458    2.1442
 1.5200      5.2445    3.5883    1.6562
 1.5250      3.8785    2.6537    1.2248
 1.5300      2.6585    1.8189    0.8395
 1.5350      1.5594    1.0670    0.4925
 1.5400      0.5625    0.3849    0.1776
 1.5450     -0.3469   -0.2374   -0.1096
 1.5500     -1.1802   -0.8075   -0.3727
 1.5550     -1.9462   -1.3316   -0.6146
 1.5600     -2.6524   -1.8148   -0.8376
 1.5650     -3.3047   -2.2611   -1.0436
 1.5700     -3.9082   -2.6740   -1.2342
 1.5750     -4.4672   -3.0565   -1.4107
 1.5800     -4.9856   -3.4112   -1.5744
 1.5850     -5.4665   -3.7403   -1.7263
 1.5900     -5.9130   -4.0458   -1.8673
 1.5950     -6.3277   -4.3295   -1.9982
 1.6000     -6.7130   -4.5931   -2.1199
 1.6050     -7.0711   -4.8381   -2.2330
 1.6100     -7.4039   -5.0659   -2.3381
 1.6150     -7.7134   -5.2776   -2.4358
 1.6200     -8.0012   -5.4745   -2.5267
 1.6250     -8.2689   -5.6577   -2.6112
 1.6300     -8.5180   -5.8281   -2.6899
 1.6350     -8.7497   -5.9866   -2.7631
 1.6400     -8.9653   -6.1342   -2.8312
 1.6450     -9.1661   -6.2715   -2.8946
 1.6500     -9.3530   -6.3994   -2.9536
 1.6550     -9.5271   -6.5185   -3.0085
 1.6600     -9.6892   -6.6295   -3.0597
 1.6650     -9.8403   -6.7328   -3.1075
 1.6700     -9.9811   -6.8292   -3.1519
 1.6750    -10.1125   -6.9191   -3.1934
 1.6800    -10.2350   -7.0029   -3.2321
 1.6850    -10.3493   -7.0811   -3.2682
 1.6900    -10.4560   -7.1541   -3.3019
 1.6950    -10.5558   -7.2224   -3.3334
 1.7000    -10.6489   -7.2861   -3.3628


 DIST  NH4:   FLUX      FEKM      FIKM      JNH3
 1.4000     -1.5868   -1.5868    0.0000    0.8626
 1.4050     -2.1816   -2.1816    0.0000    0.8626
 1.4100     -2.4811   -2.4811    0.0000    0.8626
 1.4150     -2.5606   -2.5606    0.0000    0.8626
 1.4200     -2.4823   -2.4823    0.0000    0.8626
 1.4250     -2.2953   -2.2953    0.0000    0.8626
 1.4300     -2.0370   -2.0370    0.0000    0.8626
 1.4350     -1.7352   -1.7352    0.0000    0.8626
 1.4400     -1.4099   -1.4099    0.0000    0.8626
 1.4450     -1.0754   -1.0754    0.0000    0.8626
 1.4500     -0.7414   -0.7414    0.0000    0.8626
